Rolling,Lower Bound,Upper Bound,Shift,p-value
60,4,40,35,0.30734741767911083
60,4,40,40,0.28713645034182866
60,4,40,45,0.30913692009735133
60,4,40,50,0.8172191564191698
60,4,44,0,0.59395171140691
60,4,44,5,0.5167858188023788
60,4,44,10,0.4814470371753867
60,4,44,15,0.5070413461670087
60,4,44,20,0.5307180240811424
60,4,44,25,0.5374105499121485
60,4,44,30,0.29279342936972974
60,4,44,35,0.3073097165019785
60,4,44,40,0.28706719551404913
60,4,44,45,0.3090685726887446
60,4,44,50,0.8172217874081031
60,4,48,0,0.5939524548546051
60,4,48,5,0.5167867160786153
60,4,48,10,0.481446768420543
60,4,48,15,0.5070409336082085
60,4,48,20,0.530718058715357
60,4,48,25,0.5374051417906742
60,4,48,30,0.2927601245681002
60,4,48,35,0.3072825266678035
60,4,48,40,0.2870170221400973
60,4,48,45,0.30901894563094967
60,4,48,50,0.8172237091644393
60,4,52,0,0.5939532313032199
60,4,52,5,0.5167876541475154
60,4,52,10,0.4814464877060082
60,4,52,15,0.5070405020787307
60,4,52,20,0.530718095434932
60,4,52,25,0.5373994828422224
60,4,52,30,0.2927252850686519
60,4,52,35,0.3072540914792604
60,4,52,40,0.2869644275777341
60,4,52,45,0.3089669044047025
60,4,52,50,0.8172257316781734
60,4,300,0,0.5939544269136914
60,4,300,5,0.5167891637327106
60,4,300,10,0.48144601526915654
60,4,300,15,0.5070397427644672
60,4,300,20,0.5307181639604217
60,4,300,25,0.5373887326492716
60,4,300,30,0.2926568379031719
60,4,300,35,0.30719644524581063
60,4,300,40,0.2868563355502534
60,4,300,45,0.3088588424271417
60,4,300,50,0.8172299956078435
60,5,12,0,0.6959015467276146
60,5,12,5,0.5689931650427157
60,5,12,10,0.5086313044751423
60,5,12,15,0.5404982183764301
60,5,12,20,0.5770241096385347
60,5,12,25,0.5213916259903602
60,5,12,30,0.2842810890335751
60,5,12,35,0.29122500196185497
60,5,12,40,0.28807635434282164
60,5,12,45,0.3093666862748377
60,5,12,50,0.6988346711649381
60,5,16,0,0.6372555658313719
60,5,16,5,0.5239535922231835
60,5,16,10,0.47919898316597387
60,5,16,15,0.5097843373876905
60,5,16,20,0.5395743523185723
60,5,16,25,0.4916565114800405
60,5,16,30,0.28531846758830154
60,5,16,35,0.2991642810397047
60,5,16,40,0.30677385141500985
60,5,16,45,0.32362418412632066
60,5,16,50,0.7255669443643871
60,5,20,0,0.600729133428205
60,5,20,5,0.49969003677204527
60,5,20,10,0.4654078839322361
60,5,20,15,0.49482300554785574
60,5,20,20,0.5194490408578396
60,5,20,25,0.4805398176911496
60,5,20,30,0.28536272157152376
60,5,20,35,0.30037960175057643
60,5,20,40,0.3096400411522037
60,5,20,45,0.325439836994831
60,5,20,50,0.7946845554890155
60,5,24,0,0.5890367366811976
60,5,24,5,0.49288918642729307
60,5,24,10,0.4628310697713437
60,5,24,15,0.48996600292839454
60,5,24,20,0.512022772783445
60,5,24,25,0.4801221535798351
60,5,24,30,0.28389257174826354
60,5,24,35,0.298824966656827
60,5,24,40,0.3077167646352514
60,5,24,45,0.32352544873532973
60,5,24,50,0.7947054589570851
60,5,28,0,0.5781459856224949
60,5,28,5,0.48754359680215265
60,5,28,10,0.4616239397879922
60,5,28,15,0.4867781725290987
60,5,28,20,0.5064703869333278
60,5,28,25,0.4797974896289312
60,5,28,30,0.28276176523156776
60,5,28,35,0.2976298621658987
60,5,28,40,0.3062339772264294
60,5,28,45,0.322046399757958
60,5,28,50,0.7947222097199014
60,5,32,0,0.57386448529078
60,5,32,5,0.48576951394587276
60,5,32,10,0.4613957259126038
60,5,32,15,0.48540907237278885
60,5,32,20,0.5041345594546018
60,5,32,25,0.47958725954552894
60,5,32,30,0.28203268054892366
60,5,32,35,0.2968571762209476
60,5,32,40,0.3052705110278701
60,5,32,45,0.3210811183455157
60,5,32,50,0.7947334704448333
60,5,36,0,0.574964627934915
60,5,36,5,0.4861296088725152
60,5,36,10,0.4617797066580508
60,5,36,15,0.4853978581429699
60,5,36,20,0.5041270018026731
60,5,36,25,0.4794266457888988
60,5,36,30,0.28148560737135964
60,5,36,35,0.29628506656680037
60,5,36,40,0.3045654781379943
60,5,36,45,0.3203838668745415
60,5,36,50,0.794741638844578
60,5,40,0,0.5749663604568066
60,5,40,5,0.4861276650425149
60,5,40,10,0.46177259252591907
60,5,40,15,0.4853897325950749
60,5,40,20,0.5041215158156522
60,5,40,25,0.4793105538736472
60,5,40,30,0.2810917905198491
60,5,40,35,0.2958734248952334
60,5,40,40,0.3040581766687013
60,5,40,45,0.3198823922553379
60,5,40,50,0.7947475845832761
60,5,44,0,0.5749671841858404
60,5,44,5,0.4861267371765948
60,5,44,10,0.46176916845795446
60,5,44,15,0.48538579365388634
60,5,44,20,0.5041188380415941
60,5,44,25,0.4792537119839716
60,5,44,30,0.28089823546344805
60,5,44,35,0.2956699068454638
60,5,44,40,0.30380647955777657
60,5,44,45,0.31963278180054866
60,5,44,50,0.7947505770112364
60,5,48,0,0.5749679504629168
60,5,48,5,0.4861258731914987
60,5,48,10,0.4617659696093671
60,5,48,15,0.4853821041971378
60,5,48,20,0.504116323697066
60,5,48,25,0.47920033542064855
60,5,48,30,0.2807163827840826
60,5,48,35,0.29547832682433356
60,5,48,40,0.30356922313301543
60,5,48,45,0.3193972134181665
60,5,48,50,0.7947534189135814
60,5,52,0,0.574968752500298
60,5,52,5,0.4861249692495595
60,5,52,10,0.4617626174744456
60,5,52,15,0.4853782342387746
60,5,52,20,0.5041136840999081
60,5,52,25,0.47914438368433254
60,5,52,30,0.28052594916140117
60,5,52,35,0.29527762797194007
60,5,52,40,0.3033205252863038
60,5,52,45,0.31915018038345416
60,5,52,50,0.7947564156469086
60,5,300,0,0.5749697884347572
60,5,300,5,0.48612373806181486
60,5,300,10,0.46175777457292333
60,5,300,15,0.485372337386603
60,5,300,20,0.5041094606297661
60,5,300,25,0.47905103020295836
60,5,300,30,0.28019556467306445
60,5,300,35,0.2949159299097974
60,5,300,40,0.3028666602004324
60,5,300,45,0.3186939347191751
60,5,300,50,0.7947620572996414
60,6,12,0,0.6708508883318367
60,6,12,5,0.5324238239665284
60,6,12,10,0.48410280218361434
60,6,12,15,0.5125386325967791
60,6,12,20,0.5448807303612917
60,6,12,25,0.4859771723474221
60,6,12,30,0.30589322692908316
60,6,12,35,0.32467489329440863
60,6,12,40,0.3490960456320258
60,6,12,45,0.3556825672451356
60,6,12,50,0.6806973496869967
60,6,16,0,0.6127933444303104
60,6,16,5,0.4967716651055696
60,6,16,10,0.46454200407487445
60,6,16,15,0.49257129101797315
60,6,16,20,0.5169853168415034
60,6,16,25,0.4789025299404275
60,6,16,30,0.31968210605247593
60,6,16,35,0.343701188272978
60,6,16,40,0.3741915513839885
60,6,16,45,0.3749612525054069
60,6,16,50,0.7323821625043077
60,6,20,0,0.5839632956811269
60,6,20,5,0.48362503618252484
60,6,20,10,0.45961974573091413
60,6,20,15,0.4867137172959338
60,6,20,20,0.50619575497476
60,6,20,25,0.4793159232531825
60,6,20,30,0.3167551204522152
60,6,20,35,0.3405167854887161
60,6,20,40,0.3701473229788216
60,6,20,45,0.37101687140837525
60,6,20,50,0.799529697248307
60,6,24,0,0.5730641349153356
60,6,24,5,0.48040190552880835
60,6,24,10,0.4604494690736952
60,6,24,15,0.48578178618251167
60,6,24,20,0.502456503936248
60,6,24,25,0.4781081777005096
60,6,24,30,0.31324805617662
60,6,24,35,0.3365581191577696
60,6,24,40,0.36513906451342537
60,6,24,45,0.3665068383307717
60,6,24,50,0.7995552135631784
60,6,28,0,0.5623234643142446
60,6,28,5,0.4785689160222666
60,6,28,10,0.46229954663268624
60,6,28,15,0.48584425845503254
60,6,28,20,0.4999189622717064
60,6,28,25,0.4772294621371501
60,6,28,30,0.31073778021863124
60,6,28,35,0.3337263063457704
60,6,28,40,0.36155826744869135
60,6,28,45,0.3632606680194618
60,6,28,50,0.7995746520512459
60,6,32,0,0.5614707210935432
60,6,32,5,0.4785755246767689
60,6,32,10,0.46296468601544716
60,6,32,15,0.48579720591749564
60,6,32,20,0.4994560998324492
60,6,32,25,0.47663028789567496
60,6,32,30,0.30904741587694534
60,6,32,35,0.33182258539259557
60,6,32,40,0.35915527640801415
60,6,32,45,0.36107593530963544
60,6,32,50,0.7995882512517135
60,6,36,0,0.5623613695268815
60,6,36,5,0.47874382190371
60,6,36,10,0.4631804328082584
60,6,36,15,0.48577300018855996
60,6,36,20,0.49943837259824253
60,6,36,25,0.47618792113055686
60,6,36,30,0.3078241978202753
60,6,36,35,0.33046225148526215
60,6,36,40,0.3574600202441093
60,6,36,45,0.3595505741014454
60,6,36,50,0.7995978825755763
60,6,40,0,0.5623627299115189
60,6,40,5,0.4787359264656502
60,6,40,10,0.46316509785116255
60,6,40,15,0.4857556409892372
60,6,40,20,0.49942562794880285
60,6,40,25,0.4758719938332978
60,6,40,30,0.30695453589820626
60,6,40,35,0.32949415493796663
60,6,40,40,0.3562534201637453
60,6,40,45,0.35846241968399284
60,6,40,50,0.799604890376072
60,6,44,0,0.5623634327323899
60,6,44,5,0.47873182616238563
60,6,44,10,0.46315706970266257
60,6,44,15,0.48574648274127563
60,6,44,20,0.4994188534422074
60,6,44,25,0.47570380170470017
60,6,44,30,0.30649026281148467
60,6,44,35,0.32897416396627915
60,6,44,40,0.3556035155182449
60,6,44,45,0.3578739024593932
60,6,44,50,0.7996087391984891
60,6,48,0,0.5623641294193156
60,6,48,5,0.47872775858625183
60,6,48,10,0.46314908932988397
60,6,48,15,0.4857373618660432
60,6,48,20,0.4994120943566791
60,6,48,25,0.4755363749297211
60,6,48,30,0.306028731875877
60,6,48,35,0.3284567282280314
60,6,48,40,0.35489359241145824
60,6,48,45,0.35728731119889323
60,6,48,50,0.7996126111670612
60,6,52,0,0.5623648511983759
60,6,52,5,0.4787235440460169
60,6,52,10,0.46314081006346874
60,6,52,15,0.48572788869718986
60,6,52,20,0.4994050666510407
60,6,52,25,0.47536283007815605
60,6,52,30,0.30555135398351363
60,6,52,35,0.3279213775633093
60,6,52,40,0.35422616476647506
60,6,52,45,0.3566798490622233
60,6,52,50,0.7996166574977005
60,6,300,0,0.5623656220507305
60,6,300,5,0.4787187274485655
60,6,300,10,0.4631306402202128
60,6,300,15,0.48571547227060763
60,6,300,20,0.4993952972939425
60,6,300,25,0.47510960346683506
60,6,300,30,0.30482278175157096
60,6,300,35,0.32706750953361763
60,6,300,40,0.35314714423597626
60,6,300,45,0.35568379911474646
60,6,300,50,0.799623459662754
60,7,12,0,0.6477779601395763
60,7,12,5,0.5047591693425441
60,7,12,10,0.47380366689723397
60,7,12,15,0.4997060884630138
60,7,12,20,0.5249894814731131
60,7,12,25,0.4838008872825813
60,7,12,30,0.4269498762451246
60,7,12,35,0.4716026051914325
60,7,12,40,0.5045370749929794
60,7,12,45,0.4821974108394942
60,7,12,50,0.6625225837228328
60,7,16,0,0.5906950520951265
60,7,16,5,0.48229617762572297
60,7,16,10,0.4646063615912738
60,7,16,15,0.4915301748661729
60,7,16,20,0.5083114576282981
60,7,16,25,0.4958656243708559
60,7,16,30,0.43450380026147484
60,7,16,35,0.47873641175679715
60,7,16,40,0.5145693713305912
60,7,16,45,0.48969999881811965
60,7,16,50,0.7536999575619362
60,7,20,0,0.5698130226233251
60,7,20,5,0.4785916712802395
60,7,20,10,0.4661821021621728
60,7,20,15,0.49221459435036874
60,7,20,20,0.504678524874526
60,7,20,25,0.49785433883434116
60,7,20,30,0.41799978773118507
60,7,20,35,0.4585531300226908
60,7,20,40,0.49265802950735427
60,7,20,45,0.4708291685233452
60,7,20,50,0.8038989614205605
60,7,24,0,0.5595299036661284
60,7,24,5,0.479371816472863
60,7,24,10,0.4704591855612692
60,7,24,15,0.49489829611792313
60,7,24,20,0.5044247230526723
60,7,24,25,0.495267942377729
60,7,24,30,0.4058470093640537
60,7,24,35,0.4439593093836359
60,7,24,40,0.47669323460107205
60,7,24,45,0.4570463234774472
60,7,24,50,0.8039304680009597
60,7,28,0,0.5502069257648889
60,7,28,5,0.48117676647966257
60,7,28,10,0.47491933264137853
60,7,28,15,0.4974808455294919
60,7,28,20,0.5044923200697331
60,7,28,25,0.4934893370755469
60,7,28,30,0.3979460974859431
60,7,28,35,0.4345384527960261
60,7,28,40,0.46632927081165976
60,7,28,45,0.4480115663602021
60,7,28,50,0.8039535738774818
60,7,32,0,0.5514666620715833
60,7,32,5,0.48132278837330145
60,7,32,10,0.4751664651967423
60,7,32,15,0.4974182982951949
60,7,32,20,0.5044455232721796
60,7,32,25,0.492210851680951
60,7,32,30,0.3925089729335036
60,7,32,35,0.4281276326746115
60,7,32,40,0.4592862195697617
60,7,32,45,0.44189055865417204
60,7,32,50,0.8039703423048837
60,7,36,0,0.5520488457531192
60,7,36,5,0.48137430892095123
60,7,36,10,0.4752552835462839
60,7,36,15,0.49737308100170596
60,7,36,20,0.5044116240510468
60,7,36,25,0.49130258828369766
60,7,36,30,0.3887725106436727
60,7,36,35,0.423770160716504
60,7,36,40,0.454522707379708
60,7,36,45,0.43777686584447606
60,7,36,50,0.8039821014922186
60,7,40,0,0.5520495169373096
60,7,40,5,0.4813567827128985
60,7,40,10,0.4752283329296305
60,7,40,15,0.49734221273919543
60,7,40,20,0.5043884015120177
60,7,40,25,0.49068677293592977
60,7,40,30,0.38627693959722553
60,7,40,35,0.4208594468073943
60,7,40,40,0.45133098705417474
60,7,40,45,0.43501357609166924
60,7,40,50,0.8039902868007277
60,7,44,0,0.5520499182330736
60,7,44,5,0.48134625839886613
60,7,44,10,0.4752120255757909
60,7,44,15,0.4973233959430975
60,7,44,20,0.5043741422276664
60,7,44,25,0.4903093650073679
60,7,44,30,0.38475502515439075
60,7,44,35,0.4190761310134903
60,7,44,40,0.4493673155592811
60,7,44,45,0.43330695176344014
60,7,44,50,0.8039954726782442
60,7,48,0,0.5520503306060767
60,7,48,5,0.48133544619702284
60,7,48,10,0.4751952477852889
60,7,48,15,0.497304009336058
60,7,48,20,0.5043594309276108
60,7,48,25,0.4899221741176062
60,7,48,30,0.38320574911116323
60,7,48,35,0.41726153923189513
60,7,48,40,0.4473667506763185
60,7,48,45,0.4315664916988198
60,7,48,50,0.8040008568092305
60,7,52,0,0.5520507063082378
60,7,52,5,0.4813255789745151
60,7,52,10,0.47517987961481967
60,7,52,15,0.49728618848047923
60,7,52,20,0.5043458612531821
60,7,52,25,0.4895662678364866
60,7,52,30,0.38178957339959496
60,7,52,35,0.4156005133002839
60,7,52,40,0.4455317579667417
60,7,52,45,0.42996714369507494
60,7,52,50,0.8040058954624457
60,7,300,0,0.5520511084217452
60,7,300,5,0.4813141950182924
60,7,300,10,0.47516069722599275
60,7,300,15,0.4972623326076482
60,7,300,20,0.504326519413928
60,7,300,25,0.4890337397681651
60,7,300,30,0.37958303100077184
60,7,300,35,0.41289504606327143
60,7,300,40,0.4424992742609759
60,7,300,45,0.4272872246711692
60,7,300,50,0.804014637139212
60,8,12,0,0.6112541012298178
60,8,12,5,0.48039694758000584
60,8,12,10,0.4658304102172648
60,8,12,15,0.49338690315414335
60,8,12,20,0.5086415435162027
60,8,12,25,0.5414331688456071
60,8,12,30,0.48155775228946196
60,8,12,35,0.5154409536140869
60,8,12,40,0.5549034823465402
60,8,12,45,0.5313127162647997
60,8,12,50,0.6942872110806899
60,8,16,0,0.5587575520487084
60,8,16,5,0.47611513496177404
60,8,16,10,0.4700064755769382
60,8,16,15,0.49922581542265176
60,8,16,20,0.5061045580779859
60,8,16,25,0.5684669208262745
60,8,16,30,0.47848472024399313
60,8,16,35,0.5074923255778778
60,8,16,40,0.5450099875030892
60,8,16,45,0.5233719854157722
60,8,16,50,0.8205356256558218
60,8,20,0,0.547496314820461
60,8,20,5,0.48035846279099514
60,8,20,10,0.4771095189876243
60,8,20,15,0.5051970833164696
60,8,20,20,0.5087498191605351
60,8,20,25,0.5586181804570789
60,8,20,30,0.45750890552735235
60,8,20,35,0.48401999696765696
60,8,20,40,0.5169685685162875
60,8,20,45,0.4987633695294016
60,8,20,50,0.8360570550360523
60,8,24,0,0.5389880442996073
60,8,24,5,0.48623612273383043
60,8,24,10,0.48539071743739415
60,8,24,15,0.5119605389457795
60,8,24,20,0.5126273271125172
60,8,24,25,0.5507856359067327
60,8,24,30,0.44243118743157883
60,8,24,35,0.4673641844332497
60,8,24,40,0.497311814475196
60,8,24,45,0.4813464853958572
60,8,24,50,0.8360895569789832
60,8,28,0,0.5337516023101895
60,8,28,5,0.4906217091738203
60,8,28,10,0.4910990623775535
60,8,28,15,0.5158220798714732
60,8,28,20,0.5146381565399687
60,8,28,25,0.5458950769081343
60,8,28,30,0.4332313895605795
60,8,28,35,0.4572411081832811
60,8,28,40,0.48543385724954424
60,8,28,45,0.4706594853767416
60,8,28,50,0.8361122748614034
60,8,32,0,0.53481062673393
60,8,32,5,0.4906199527720302
60,8,32,10,0.49118373414272243
60,8,32,15,0.5156963290756545
60,8,32,20,0.5145427135281364
60,8,32,25,0.5422255439403176
60,8,32,30,0.42651607590527363
60,8,32,35,0.4499645669550357
60,8,32,40,0.4770211320561273
60,8,32,45,0.4631376966779147
60,8,32,50,0.836129464822384
60,8,36,0,0.5350371586084594
60,8,36,5,0.4905771614163792
60,8,36,10,0.49114522396360893
60,8,36,15,0.5156080938048964
60,8,36,20,0.5144755665012444
60,8,36,25,0.5397400218303194
60,8,36,30,0.4220227293341804
60,8,36,35,0.44512591534470336
60,8,36,40,0.4714573002105602
60,8,36,45,0.45816125790162965
60,8,36,50,0.8361414790139852
60,8,40,0,0.5350362802618629
60,8,40,5,0.49054083174575525
60,8,40,10,0.49109738738498787
60,8,40,15,0.5155531264756499
60,8,40,20,0.5144335175616362
60,8,40,25,0.5382160081598486
60,8,40,30,0.419274431835426
60,8,40,35,0.44216028024988085
60,8,40,40,0.4680454841674475
60,8,40,45,0.4550964751268426
60,8,40,50,0.8361491782774922
60,8,44,0,0.5350356495280768
60,8,44,5,0.4905145883552958
60,8,44,10,0.49106261129863393
60,8,44,15,0.5155129170228423
60,8,44,20,0.5144025682356562
60,8,44,25,0.537106902542559
60,8,44,30,0.4172725158676981
60,8,44,35,0.43999205510389383
60,8,44,40,0.46554735189469
60,8,44,45,0.4528435743392559
60,8,44,50,0.8361549966946871
60,8,48,0,0.5350349846097162
60,8,48,5,0.49048688422695874
60,8,48,10,0.4910258651548973
60,8,48,15,0.5154703895296007
60,8,48,20,0.5143698017995516
60,8,48,25,0.5359489897522736
60,8,48,30,0.4151893784020879
60,8,48,35,0.43773778095090654
60,8,48,40,0.46295194332734213
60,8,48,45,0.4504996200704027
60,8,48,50,0.8361611857653906
60,8,52,0,0.5350344625940251
60,8,52,5,0.49046498936747174
60,8,52,10,0.49099661209649903
60,8,52,15,0.5154362963655379
60,8,52,20,0.5143433552568306
60,8,52,25,0.5350212319084803
60,8,52,30,0.41351645995617925
60,8,52,35,0.43591967557546984
60,8,52,40,0.4608550118543959
60,8,52,45,0.44859888116058155
60,8,52,50,0.836166320673303
60,8,300,0,0.5350339041837026
60,8,300,5,0.49043945406761047
60,8,300,10,0.49095941467542603
60,8,300,15,0.5153895374157393
60,8,300,20,0.5143045704130649
60,8,300,25,0.533599240549667
60,8,300,30,0.4108245787171113
60,8,300,35,0.43285666836954506
60,8,300,40,0.4572794362146654
60,8,300,45,0.44531242064451637
60,8,300,50,0.8361755376746834
60,9,12,0,0.5741796601403976
60,9,12,5,0.4803951778954395
60,9,12,10,0.47453064863078753
60,9,12,15,0.5055545223847417
60,9,12,20,0.5126952002648049
60,9,12,25,0.5956740203080848
60,9,12,30,0.5269318009803932
60,9,12,35,0.52160575233244
60,9,12,40,0.5430460065166192
60,9,12,45,0.5417491178735401
60,9,12,50,0.7424342164077244
60,9,16,0,0.5363723068806576
60,9,16,5,0.4863062309857663
60,9,16,10,0.48362514004288204
60,9,16,15,0.5145391747453044
60,9,16,20,0.515182138532106
60,9,16,25,0.6084610028117114
60,9,16,30,0.5108819933773792
60,9,16,35,0.5046946432191262
60,9,16,40,0.5210339038091489
60,9,16,45,0.5197901769657407
60,9,16,50,0.8789788372162951
60,9,20,0,0.5293541801875018
60,9,20,5,0.49463287608696394
60,9,20,10,0.49340837035977836
60,9,20,15,0.5216859260745375
60,9,20,20,0.5195131023007575
60,9,20,25,0.594033527057322
60,9,20,30,0.48648120117034743
60,9,20,35,0.4821174915460156
60,9,20,40,0.4959283081779713
60,9,20,45,0.49474572044710285
60,9,20,50,0.879012643036782
60,9,24,0,0.5237504318730946
60,9,24,5,0.5038765737571889
60,9,24,10,0.5037929838125829
60,9,24,15,0.5291143839034872
60,9,24,20,0.5245089147268338
60,9,24,25,0.5835761486133453
60,9,24,30,0.46951755086047664
60,9,24,35,0.4663405630577858
60,9,24,40,0.4786264714070141
60,9,24,45,0.47745004799691015
60,9,24,50,0.8790409353331069
60,9,28,0,0.5219398479046935
60,9,28,5,0.5077836425112545
